age,workclass,fnlwgt,education,educational-num,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,class
25,2,86646,9,13,4,9,1,4,1,4865,0,48,38,0
53,2,34973,1,7,2,11,0,4,1,0,0,40,38,0
39,2,89508,9,13,2,11,0,4,1,0,0,40,38,0
44,2,300528,1,7,2,0,0,4,1,0,0,40,38,1
30,2,175878,11,9,2,2,0,4,1,0,0,42,38,1
36,2,206521,9,13,2,11,0,4,1,0,0,60,38,1
32,2,199416,9,13,2,9,0,4,1,0,0,40,38,0
51,2,182944,11,9,6,12,4,2,0,0,0,40,38,0
50,2,124094,11,9,2,2,0,4,1,0,0,40,30,0
17,2,108909,11,9,4,11,3,4,0,0,0,20,38,0
60,2,96099,15,10,2,11,0,4,1,0,0,40,38,1
38,3,275223,9,13,2,11,0,4,1,7688,0,40,38,1
23,2,332657,15,10,4,7,1,4,0,0,0,25,38,0
30,3,77689,9,13,2,11,0,4,1,7688,0,50,38,1
62,3,200577,12,14,2,11,0,4,1,0,0,45,38,1
30,2,58597,11,9,4,6,3,4,1,0,0,44,38,0
37,2,138441,11,9,0,13,1,4,1,0,0,40,38,0
43,2,255635,4,3,2,6,0,3,1,0,0,40,25,0
39,1,166497,11,9,0,5,1,4,1,0,0,40,38,1
35,2,214816,9,13,2,3,0,4,1,0,0,40,38,1
42,2,255667,15,10,2,2,0,4,1,0,0,50,38,1
48,0,167749,11,9,2,0,5,4,0,0,0,40,38,1
21,2,236684,15,10,4,7,2,2,0,0,0,8,38,0
42,2,111483,12,14,4,9,1,4,1,0,0,48,38,1
53,2,73134,11,9,2,11,0,4,1,15024,0,60,38,1
64,3,213574,11,9,2,2,0,4,1,2635,0,10,38,0
52,1,330799,6,5,2,7,5,4,0,0,0,40,38,0
20,2,60639,15,10,4,11,3,4,0,0,0,28,38,0
37,3,98389,11,9,2,3,0,4,1,0,0,50,38,1
48,2,204629,12,14,2,3,0,4,1,0,0,50,38,1
36,3,176837,15,10,2,2,0,4,1,7298,0,45,38,1
38,2,209609,15,10,2,12,0,4,1,0,0,40,38,1
35,3,186845,9,13,2,11,3,4,1,5178,0,50,38,1
61,2,183355,11,9,2,0,0,4,1,0,0,40,38,1
19,2,174732,15,10,4,7,3,2,1,0,0,25,38,0
47,2,195978,11,9,2,2,0,4,1,0,0,40,38,1
27,2,179565,9,13,4,0,1,4,0,0,0,37,38,0
17,2,195505,0,6,4,11,3,4,1,0,0,5,38,0
49,2,209146,11,9,2,13,0,4,1,0,0,40,38,0
59,2,128829,11,9,0,7,1,4,0,0,0,40,38,0
33,2,65278,9,13,2,3,0,4,1,0,0,40,38,1
30,2,107793,15,10,2,13,0,4,1,0,0,56,38,1
31,2,36302,9,13,2,6,0,4,1,0,0,50,38,0
43,3,117158,9,13,2,11,0,4,1,15024,0,60,38,1
26,2,192262,11,9,2,7,0,4,1,0,0,40,38,0
47,2,162494,15,10,0,11,4,4,0,0,0,45,38,1
43,1,161240,11,9,2,10,0,4,1,0,0,45,38,1
45,5,319666,14,15,0,9,4,4,0,0,0,43,38,0
42,2,33002,11,9,2,3,0,4,1,0,0,48,38,0
37,2,127961,11,9,4,6,1,4,1,0,0,40,38,0
39,5,235379,7,12,0,9,1,4,0,0,0,40,38,0
20,2,39615,15,10,4,2,3,4,1,0,0,40,38,0
33,2,235847,14,15,2,3,5,4,0,0,0,40,38,1
60,2,125019,9,13,0,9,1,4,0,8614,0,48,38,1
22,2,243178,9,13,4,0,3,4,1,0,0,20,38,0
25,4,121285,9,13,4,11,1,4,0,0,0,40,38,0
23,2,380544,15,10,2,0,0,4,1,0,0,40,38,1
39,2,166193,11,9,2,2,0,4,1,0,0,40,38,1
39,2,153976,15,10,2,2,0,4,1,0,0,52,38,1
35,2,143231,8,11,2,0,0,4,1,0,0,44,38,1
55,2,199212,15,10,2,0,5,4,0,5178,0,40,38,1
67,2,126361,1,7,2,7,0,2,1,0,0,9,38,1
21,2,34816,8,11,2,0,5,4,0,0,0,12,38,0
58,2,255822,8,11,2,2,0,4,1,0,0,40,38,1
48,2,102112,7,12,2,9,0,4,1,0,0,50,38,1
45,2,31339,9,13,2,0,0,4,1,0,0,45,38,1
57,5,132145,12,14,2,3,0,4,1,7298,0,45,38,1
31,2,35985,11,9,2,2,0,4,1,0,0,40,38,0
44,1,357814,2,8,2,7,2,4,0,0,0,35,25,0
27,1,177072,15,10,4,9,2,4,1,0,0,16,38,0
36,4,164526,12,14,4,11,1,4,1,10520,0,45,38,1
54,2,165278,15,10,2,3,0,4,1,0,0,40,38,1
34,1,108247,15,10,2,3,0,4,1,0,0,45,38,1
62,2,155256,11,9,2,3,0,4,1,0,0,45,38,1
48,2,189462,15,10,2,2,0,4,1,7688,0,40,38,1
26,2,287797,15,10,2,2,0,4,1,0,0,45,38,0
59,2,70796,11,9,2,8,5,2,0,0,0,15,38,0
57,5,222792,15,10,2,0,5,4,0,0,0,40,38,1
44,2,343591,11,9,0,2,1,4,0,14344,0,40,38,1
54,2,227832,15,10,2,0,0,4,1,0,0,40,38,0
17,2,99175,1,7,4,7,1,4,0,0,0,20,38,0
59,2,168145,11,9,0,2,1,4,0,0,0,40,38,0
18,2,99591,1,7,4,7,3,4,0,0,0,16,38,0
36,2,182863,11,9,2,11,0,4,1,0,0,60,38,1
32,2,117779,11,9,4,13,3,4,0,0,0,35,38,0
60,4,176360,9,13,2,3,0,4,1,0,0,50,38,1
38,4,374983,15,10,2,2,0,4,1,0,0,55,38,0
50,2,140516,11,9,2,10,0,4,1,0,0,40,38,1
29,2,75648,15,10,2,2,0,4,1,0,0,55,38,0
19,2,106273,15,10,4,11,3,4,0,0,0,38,38,0
53,1,130730,11,9,0,0,2,4,0,0,0,35,38,0
51,5,367209,10,16,3,9,1,4,1,0,0,70,38,1
31,2,150441,15,10,0,0,1,4,0,0,0,50,38,0
44,2,54310,12,14,2,9,0,4,1,7298,0,40,38,1
31,2,184307,15,10,0,2,1,4,1,0,0,40,38,0
54,2,146551,11,9,2,0,0,4,1,0,0,54,38,1
48,1,40666,11,9,2,7,0,4,1,0,0,40,38,0
30,4,112358,15,10,2,3,0,4,1,0,0,40,38,0
50,3,82578,9,13,2,3,0,4,1,0,0,40,38,1
44,2,103459,11,9,2,11,5,4,0,0,0,40,38,1
34,2,175413,7,12,0,11,4,2,0,0,0,45,38,0
51,1,110327,9,13,2,3,0,4,1,0,0,40,38,1
55,2,223127,6,5,2,4,0,4,1,0,0,40,38,0
20,2,70076,15,10,4,6,3,4,0,0,0,40,38,0
22,2,37894,11,9,5,7,2,4,1,0,0,35,38,0
38,5,156866,9,13,2,0,0,3,1,0,0,40,38,1
28,2,195520,15,10,4,13,3,4,1,0,0,20,38,0
29,2,130010,12,14,2,3,0,4,1,0,0,40,38,1
48,5,224752,11,9,2,0,5,4,0,0,0,40,38,1
50,2,115284,12,14,2,2,0,4,1,0,0,40,38,1
32,2,239824,9,13,4,12,1,4,1,0,0,40,38,0
40,2,190507,11,9,2,2,0,4,1,0,0,60,38,1
39,2,126675,12,14,2,11,0,4,1,0,0,50,38,1
40,4,60949,8,11,2,2,0,4,1,0,0,40,38,0
34,2,111567,11,9,4,13,3,4,1,0,0,40,38,0
45,2,111979,11,9,2,5,0,4,1,0,0,40,38,0
52,2,99736,12,14,0,9,4,4,1,15020,0,50,38,1
23,2,120172,9,13,4,3,1,4,1,0,0,40,38,0
56,0,156229,9,13,2,3,0,4,1,7688,0,40,38,1
38,4,172342,15,10,0,7,4,4,0,0,0,40,38,0
39,2,216256,9,13,2,3,0,4,1,0,0,60,21,1
43,2,241895,9,13,2,3,0,4,1,0,0,50,38,1
23,2,157951,15,10,4,3,1,4,0,0,0,50,38,0
24,2,209417,15,10,2,11,0,4,1,7298,0,60,38,1
48,2,41504,11,9,2,13,0,4,1,0,0,40,38,1
50,2,31621,11,9,2,2,0,4,1,0,0,40,38,1
36,5,212143,9,13,2,0,5,4,0,0,0,20,38,1
46,1,236827,6,5,5,7,4,2,0,0,0,40,38,0
33,2,159247,9,13,2,9,0,4,1,0,0,40,38,1
41,2,204415,9,13,2,11,0,4,1,0,0,48,38,1
19,2,456736,15,10,4,7,1,4,1,0,0,35,38,0
40,2,197923,9,13,4,0,4,2,0,2977,0,40,38,0
38,2,192337,9,13,2,3,0,4,1,7688,0,40,38,1
46,2,251474,9,13,2,3,0,4,1,0,0,60,38,1
57,2,214619,15,10,2,2,0,4,1,0,0,40,38,0
31,2,43819,9,13,2,3,5,4,0,0,0,40,38,1
50,0,222020,11,9,2,0,0,4,1,0,0,48,38,0
42,2,356934,12,14,2,3,0,4,1,0,0,40,38,1
53,3,162381,14,15,2,9,0,4,1,15024,0,45,38,1
44,2,107433,15,10,2,11,0,4,1,0,0,55,38,1
31,2,213002,2,8,4,11,1,4,1,4650,0,50,38,0
30,2,168334,11,9,2,11,5,4,0,0,0,30,38,0
32,4,56026,9,13,2,11,2,4,1,0,0,45,38,0
38,2,397877,9,13,2,3,0,4,1,15024,0,50,38,1
47,1,40690,15,10,0,2,1,4,1,0,0,40,38,0
25,2,285367,11,9,0,7,1,4,1,0,0,50,38,0
55,2,181220,11,9,2,3,0,4,1,0,0,50,38,0
42,1,96524,11,9,2,3,0,4,1,0,0,60,38,1
48,2,198000,9,13,4,11,2,4,0,0,0,38,38,1
44,2,194924,11,9,2,11,0,4,1,0,0,35,38,1
33,5,35306,6,5,4,7,3,4,0,0,0,44,38,0
53,5,123011,12,14,2,3,0,4,1,0,0,60,38,1
44,3,357679,9,13,2,4,0,4,1,15024,0,65,38,1
49,3,101722,14,15,2,9,0,4,1,0,0,60,38,1
35,1,33943,15,10,2,10,0,3,1,0,0,40,38,1
32,2,176185,15,10,0,3,2,4,1,0,0,60,38,0
25,2,148460,11,9,4,0,3,2,0,4416,0,40,32,0
42,2,209547,15,10,2,11,0,4,1,5178,0,40,38,1
30,2,36383,9,13,2,11,0,4,1,0,0,40,25,1
45,2,178319,10,16,2,9,0,4,1,7688,0,50,38,1
60,5,265201,10,16,2,9,0,4,1,0,0,50,38,1
43,1,153132,12,14,2,9,0,4,1,15024,0,40,38,1
47,2,158286,12,14,2,3,0,4,1,0,0,50,38,1
45,4,298130,11,9,2,3,0,4,1,0,0,25,38,0
46,2,177633,11,9,2,6,0,4,1,0,0,50,38,1
34,2,150324,9,13,2,9,0,4,1,0,0,40,38,1
60,5,190682,8,11,6,7,1,2,0,0,0,37,38,0
31,2,364657,15,10,2,0,0,4,1,0,0,45,38,1
39,2,86643,15,10,4,2,1,4,1,0,0,50,38,0
55,4,141807,9,13,2,3,0,4,1,0,0,40,38,1
63,0,31115,15,10,2,3,0,4,1,15024,0,40,38,1
53,2,171924,9,13,0,9,1,4,1,14344,0,55,38,1
18,2,96445,15,10,4,7,3,4,0,0,0,24,38,0
19,2,163015,15,10,4,11,3,4,0,0,0,20,38,0
37,2,216129,11,9,4,2,1,2,0,0,0,45,38,0
19,2,348867,11,9,4,11,2,2,0,0,0,15,38,0
44,2,115323,12,14,2,3,0,4,1,0,0,40,38,1
57,4,287229,11,9,2,2,0,4,1,0,0,48,38,1
28,2,250967,11,9,2,2,0,4,1,2105,0,40,38,0
34,2,104293,7,12,4,12,4,4,0,0,0,40,38,0
58,2,290661,11,9,2,2,0,4,1,0,0,40,38,0
49,3,349230,8,11,2,3,0,4,1,0,0,60,38,1
33,2,80058,11,9,4,13,1,4,1,0,0,40,38,0
44,0,244054,15,10,0,3,4,4,1,0,0,60,38,1
35,2,194490,11,9,4,2,1,4,0,0,0,40,38,0
41,2,58880,9,13,2,9,5,4,0,7688,0,10,38,1
21,2,145964,2,8,4,4,1,4,1,0,0,40,38,0
26,2,391349,9,13,2,0,5,4,0,0,0,40,38,1
21,2,109952,0,6,2,6,0,4,1,0,0,50,38,0
26,2,224943,8,11,4,11,2,2,1,0,0,65,38,0
41,2,194537,9,13,0,9,1,4,0,0,0,40,38,0
23,2,259496,11,9,4,6,3,4,0,0,0,40,38,0
22,2,107882,9,13,4,3,3,4,0,0,0,35,38,0
60,2,26756,11,9,6,11,1,4,0,0,0,50,38,0
65,2,176796,10,16,6,9,1,4,0,0,0,40,38,0
26,2,59367,9,13,4,6,2,4,1,0,0,40,38,0
22,2,206861,15,10,4,0,3,4,1,0,0,40,38,0
53,1,196395,9,13,2,9,0,2,1,0,0,40,38,1
48,2,85384,9,13,2,3,0,4,1,7688,0,40,38,1
51,3,208302,7,12,2,11,0,4,1,0,0,38,38,1
19,2,41163,11,9,4,11,1,4,1,0,0,38,38,0
43,2,152958,9,13,2,3,0,4,1,7298,0,40,38,1
62,2,214288,11,9,2,6,0,4,1,0,0,40,38,0
24,2,232841,11,9,4,7,1,4,1,0,0,35,38,0
19,2,220819,11,9,4,4,3,4,0,0,0,40,38,0
33,2,69311,11,9,4,5,1,4,1,0,0,40,38,0
34,2,113838,15,10,2,2,0,4,1,0,0,45,38,0
35,2,164193,15,10,4,13,1,4,1,0,0,40,38,0
20,2,224217,11,9,4,13,1,4,1,0,0,40,38,0
29,2,166320,9,13,2,9,0,4,1,0,0,50,38,1
36,2,135289,9,13,2,2,0,4,1,0,0,48,38,1
41,2,116493,11,9,0,2,1,4,1,13550,0,44,38,1
25,2,156334,0,6,2,6,0,4,1,0,0,40,38,0
36,2,191146,15,10,0,11,4,2,0,0,0,38,38,0
76,2,278938,9,13,6,9,1,4,0,0,0,20,38,0
50,1,311551,12,14,2,9,0,4,1,7688,0,50,38,1
29,2,212091,15,10,0,10,1,4,1,0,0,40,38,0
60,2,203985,15,10,2,7,0,4,1,0,0,40,38,1
19,2,174478,11,9,4,7,3,4,0,0,0,40,38,0
47,4,190072,15,10,2,2,0,4,1,0,0,40,19,1
36,2,111387,0,6,0,11,3,4,1,0,0,40,38,0
39,1,30269,9,13,4,9,1,4,0,0,0,44,38,1
47,2,170846,7,12,2,0,5,4,0,0,0,40,21,1
23,2,134045,8,11,4,0,4,4,0,0,0,40,38,0
50,0,299831,15,10,0,0,4,4,0,0,880,40,38,0
41,2,32878,9,13,2,9,0,4,1,0,0,45,38,1
33,2,143851,9,13,4,9,1,4,0,0,0,40,38,0
28,2,405793,7,12,2,12,0,4,1,0,0,45,38,1
46,2,202560,11,9,2,3,5,4,0,0,0,40,38,1
41,4,171351,11,9,2,2,0,4,1,0,0,50,38,1
60,1,232618,11,9,2,7,0,4,1,0,0,40,38,0
36,2,180686,11,9,2,2,0,4,1,0,0,45,38,1
35,4,202027,12,14,2,3,0,4,1,7688,0,55,38,1
26,2,208881,9,13,4,11,1,4,1,0,0,42,38,0
41,2,180138,9,13,2,3,0,4,1,0,0,50,19,1
38,2,269323,11,9,2,0,0,4,1,0,0,40,38,1
41,2,118853,15,10,2,11,0,4,1,0,0,40,38,0
27,2,321456,15,10,2,10,0,4,1,0,0,40,38,0
30,2,303867,11,9,5,13,1,4,1,0,0,44,38,0
48,2,187563,12,14,2,2,0,4,1,0,0,54,38,1
46,2,90042,15,10,2,2,0,4,1,0,0,40,38,1
34,2,160634,15,10,2,2,0,4,1,0,0,40,38,1
40,2,199599,0,6,2,3,0,4,1,0,0,40,38,1
64,2,217802,11,9,6,2,1,4,0,0,0,40,38,0
49,2,423222,12,14,2,11,0,4,1,0,0,50,38,1
45,2,105381,15,10,0,6,1,4,0,0,0,40,38,0
66,2,169804,9,13,2,11,0,4,1,20051,0,40,38,1
25,2,108658,11,9,4,3,1,4,1,0,0,45,38,0
43,4,388725,15,10,2,4,0,4,1,0,0,60,38,1
53,2,30244,7,12,2,3,0,4,1,15024,0,40,38,1
40,1,63042,9,13,2,9,5,4,0,0,0,40,38,1
24,2,103064,9,13,4,12,1,4,0,3674,0,40,38,0
38,3,196373,11,9,2,3,0,4,1,0,0,40,38,1
33,2,206280,11,9,4,0,1,2,1,0,0,40,38,0
24,1,354351,11,9,2,2,0,4,1,0,0,60,38,1
22,5,134192,15,10,4,12,3,4,0,0,0,10,38,0
27,2,221166,9,13,2,3,0,4,1,0,0,45,38,0
24,2,159567,15,10,2,6,0,4,1,0,0,40,38,0
30,2,156718,15,10,5,0,1,4,0,0,0,40,38,0
51,0,140035,11,9,2,0,0,4,1,0,0,40,38,1
44,2,145441,9,13,2,3,0,4,1,7298,0,48,38,1
59,4,188003,9,13,6,9,1,4,0,0,0,50,38,1
43,2,33121,15,10,2,0,0,4,1,0,0,35,38,0
56,2,286487,11,9,2,2,0,4,1,2885,0,45,38,0
28,2,183151,1,7,2,5,0,4,1,7688,0,40,38,1
44,4,163985,14,15,2,9,0,4,1,0,0,32,38,1
49,2,262116,14,15,2,9,0,4,1,0,0,48,38,0
17,2,124661,1,7,4,11,3,4,0,0,0,35,38,0
20,2,41721,15,10,4,6,1,4,1,0,0,40,38,0
43,3,117158,9,13,2,11,0,4,1,15024,0,60,38,1
64,2,180624,7,12,4,9,2,4,0,0,0,30,38,0
45,2,108993,11,9,4,2,3,4,1,0,0,40,38,0
22,2,199555,15,10,4,4,3,4,1,0,0,25,38,0
48,2,123075,8,11,2,12,0,4,1,0,0,40,38,1
31,2,103596,11,9,2,13,0,4,1,0,0,65,38,0
40,0,179717,11,9,2,0,0,4,1,7298,0,50,38,1
66,4,176315,9,13,0,11,1,4,1,401,0,20,38,0
41,5,48997,11,9,2,13,0,2,1,0,0,40,38,0
44,2,83237,9,13,2,9,0,4,1,0,0,55,38,1
40,2,64980,15,10,2,0,0,2,1,0,0,55,38,1
28,2,181466,11,9,4,6,3,4,1,0,0,40,38,0
21,2,472861,1,7,4,5,3,2,1,0,0,40,38,0
43,2,111895,9,13,2,9,0,4,1,0,0,50,38,1
47,0,198223,11,9,2,0,0,4,1,0,0,40,38,1
35,2,302604,8,11,2,0,5,4,0,0,0,40,38,1
53,2,200576,1,7,0,2,2,4,0,0,0,40,38,0
42,5,163069,15,10,0,0,4,2,0,0,0,40,38,0
45,2,149169,15,10,0,2,1,4,1,0,0,50,38,0
49,2,175958,9,13,2,3,0,4,1,0,0,46,38,1
22,2,283029,6,5,4,2,3,4,1,0,0,54,38,0
36,2,411797,9,13,4,9,3,4,0,0,0,35,38,1
31,2,101562,9,13,4,11,1,4,0,0,0,50,38,1
35,2,164526,15,10,2,2,0,4,1,0,0,40,38,0
20,1,312427,11,9,2,10,0,2,1,0,0,30,32,0
34,2,193132,11,9,0,6,1,4,0,0,0,50,38,0
35,4,233533,9,13,5,2,1,4,1,0,0,65,38,0
50,3,145714,11,9,2,3,0,4,1,0,0,60,38,1
39,2,117381,15,10,2,11,0,4,1,0,0,50,38,1
34,2,197886,9,13,2,11,0,4,1,0,0,60,38,1
37,2,159917,6,5,5,7,4,4,0,0,0,25,38,0
22,2,126822,9,13,4,0,3,4,0,0,0,60,38,0
21,2,306114,15,10,4,0,3,4,1,0,0,20,38,0
32,2,132601,14,15,2,9,0,4,1,0,0,40,38,1
32,5,111567,11,9,2,2,0,4,1,0,0,49,38,1
60,2,156889,15,10,0,0,1,4,0,0,0,40,38,0
28,2,208725,14,15,2,9,0,4,1,0,0,50,38,1
19,2,42069,11,9,4,13,3,4,1,2176,0,45,38,0
69,4,58213,9,13,2,9,0,4,1,20051,0,45,38,1
58,2,349910,11,9,2,3,0,4,1,7688,0,40,38,1
36,2,161141,12,14,2,9,0,4,1,0,0,50,38,1
40,2,121718,9,13,0,3,1,4,1,0,0,55,38,1
44,1,54651,12,14,2,9,0,4,1,0,0,40,38,1
27,2,167737,15,10,4,5,1,4,1,0,0,48,38,0
43,2,115178,8,11,2,0,5,4,0,0,0,40,38,1
36,2,187847,9,13,2,3,0,4,1,7688,0,40,38,1
44,2,182370,11,9,2,2,0,4,1,0,0,40,38,0
49,2,196571,9,13,2,11,0,4,1,0,0,45,38,1
60,2,338345,11,9,2,2,0,4,1,0,0,45,38,1
49,1,106554,9,13,0,9,4,4,0,0,0,40,38,1
37,4,149230,8,11,4,7,3,4,0,0,0,40,38,0
44,2,126701,11,9,0,2,4,4,1,0,0,40,38,0
45,1,37306,9,13,2,9,0,4,1,0,0,45,38,1
33,2,301251,11,9,2,2,0,4,1,0,0,60,38,1
34,2,187215,9,13,2,9,5,4,0,15024,0,36,38,1
36,2,306646,9,13,2,3,0,4,1,0,0,55,38,1
18,2,430930,1,7,4,8,3,4,0,0,0,6,38,0
56,2,364899,10,16,2,9,0,4,1,7688,0,65,38,1
18,2,192485,2,8,4,5,3,2,1,0,0,20,38,0
51,2,70767,11,9,2,0,2,4,0,0,0,40,38,0
47,2,98012,12,14,2,9,5,4,0,7688,0,40,38,1
36,0,153066,12,14,2,9,0,4,1,0,0,40,38,1
38,2,411797,8,11,0,0,4,4,0,0,0,40,38,0
20,4,263498,8,11,4,4,3,4,1,0,0,40,38,0
49,2,148398,11,9,0,6,1,2,0,0,0,40,38,0
57,2,49893,12,14,2,9,0,4,1,0,0,60,38,1
60,2,182687,7,12,0,7,1,4,0,0,0,40,38,0
47,0,471990,12,14,2,3,0,2,1,0,0,40,38,1
25,2,180212,11,9,4,0,4,2,0,0,0,40,38,0
47,3,337825,15,10,2,11,0,4,1,0,0,45,38,1
36,2,231948,11,9,2,2,0,4,1,0,0,64,38,1
28,2,487347,11,9,4,13,1,4,1,0,0,45,38,0
30,2,403433,9,13,4,9,1,2,1,0,0,50,38,1
23,4,40323,15,10,2,2,0,4,1,0,0,40,38,1
40,2,53727,12,14,4,11,1,4,1,0,0,50,38,1
61,2,128230,5,4,2,11,0,4,1,0,0,50,38,1
57,2,153918,11,9,2,13,0,4,1,0,0,40,38,0
48,2,112906,12,14,2,13,0,4,1,0,0,55,38,1
31,2,155914,15,10,2,4,0,4,1,0,0,40,38,0
32,2,195000,9,13,2,3,0,4,1,7298,0,45,38,1
33,2,37274,15,10,2,11,0,4,1,0,0,40,38,0
56,2,284701,9,13,2,0,5,4,0,0,0,40,38,1
46,4,220832,15,10,2,3,0,4,1,0,0,58,38,1
26,2,391349,9,13,2,0,5,4,0,0,0,40,38,1
31,2,170983,9,13,2,3,0,4,1,0,0,60,38,1
30,2,114691,11,9,4,4,3,4,1,0,0,40,38,0
61,2,289950,9,13,2,9,0,4,1,0,0,44,38,1
39,2,117381,15,10,2,11,0,4,1,0,0,50,38,1
43,2,117158,15,10,2,2,0,4,1,0,0,45,38,1
77,4,101575,2,8,0,13,1,4,1,0,0,12,38,0
35,2,143231,8,11,2,0,0,4,1,0,0,44,38,1
55,4,183810,12,14,2,9,0,4,1,0,0,55,38,1
36,3,116133,11,9,4,3,3,4,1,0,0,41,38,0
47,2,329144,15,10,0,9,1,4,1,0,0,48,38,1
25,2,210184,1,7,5,2,3,4,1,0,0,40,38,0
26,2,28856,9,13,4,12,1,4,0,0,0,40,38,0
51,2,392286,11,9,2,13,0,4,1,0,0,40,38,1
53,5,153486,0,6,2,13,0,4,1,0,0,40,38,1
46,1,155654,12,14,4,9,1,4,0,0,0,40,38,0
43,2,172401,11,9,2,11,0,4,1,0,0,40,38,1
42,2,162003,10,16,4,9,1,4,1,0,0,36,38,1
54,5,55861,7,12,0,0,1,4,1,0,0,39,38,0
44,2,156413,15,10,2,12,0,4,1,0,0,44,38,1
26,2,263200,15,10,0,0,4,4,0,0,0,38,38,0
30,2,98733,15,10,0,6,4,4,0,0,0,20,38,0
26,2,210521,11,9,2,2,0,4,1,0,0,42,38,1
27,2,257033,11,9,4,5,1,2,1,0,0,60,38,0
39,2,215981,15,10,2,11,0,4,1,0,0,40,38,1
47,2,158924,9,13,2,3,5,4,0,0,0,40,38,1
58,2,196643,11,9,0,11,1,4,0,0,0,15,38,0
38,2,364782,11,9,2,2,0,4,1,0,0,40,38,1
28,2,132191,11,9,2,13,0,4,1,0,0,45,38,1
25,5,262664,9,13,2,10,0,4,1,0,0,40,38,1
53,3,202069,15,10,2,3,5,2,0,0,0,30,38,0
36,2,160035,11,9,2,2,0,4,1,3908,0,55,38,0
28,2,179512,11,9,5,3,4,4,0,0,0,50,38,0
24,2,127139,15,10,4,0,3,4,0,0,0,40,38,0
29,2,233421,9,13,2,2,0,4,1,3411,0,45,38,0
18,2,62972,1,7,4,7,3,4,1,0,0,16,38,0
39,2,99527,11,9,2,2,0,4,1,0,0,40,38,1
40,1,157240,9,13,0,9,4,4,0,0,0,70,38,0
34,4,31740,11,9,4,4,1,4,1,0,0,40,38,0
65,1,200764,11,9,0,0,1,4,0,0,0,16,38,1
37,2,122493,11,9,2,13,0,4,1,0,0,45,38,0
42,2,111483,12,14,4,9,1,4,1,0,0,48,38,1
31,2,177675,15,10,2,11,0,4,1,0,0,60,38,1
20,2,206869,15,10,4,11,3,4,0,0,0,30,38,0
18,2,394954,15,10,4,0,1,4,0,0,0,40,38,0
26,1,337867,9,13,4,9,3,2,0,0,0,40,38,0
47,2,177087,15,10,5,0,4,4,0,0,0,50,38,1
57,2,112840,12,14,2,9,0,4,1,0,0,55,38,1
35,2,181165,11,9,0,11,1,4,0,0,0,40,38,0
18,5,427515,11,9,4,0,3,2,0,0,0,20,38,0
40,2,236021,15,10,4,3,1,4,1,0,0,50,38,0
67,4,36876,11,9,2,4,0,4,1,0,0,55,38,0
24,2,109053,11,9,4,7,2,4,1,0,0,25,38,0
31,2,170983,9,13,2,3,0,4,1,0,0,60,38,1
25,2,197871,15,10,2,11,0,4,1,0,0,44,38,1
32,2,273241,9,13,2,3,5,4,0,0,0,40,38,1
25,5,262664,9,13,2,10,0,4,1,0,0,40,38,1
23,2,105617,6,5,4,13,3,4,1,0,0,40,38,0
50,2,135465,9,13,2,3,0,4,1,0,0,50,38,1
40,0,130749,15,10,0,3,1,2,0,0,0,40,38,0
43,1,233865,11,9,2,3,0,4,1,0,0,40,38,1
51,3,304955,11,9,2,3,0,4,1,7688,0,50,38,1
36,2,195148,9,13,4,3,3,4,1,0,0,40,38,0
44,5,141858,14,15,2,9,0,4,1,15024,0,75,38,1
40,2,347890,9,13,2,9,0,4,1,0,0,40,38,1
54,1,129972,8,11,2,10,0,4,1,0,0,38,38,1
51,2,159755,9,13,2,3,0,4,1,7688,0,40,38,1
27,2,221366,15,10,2,9,0,4,1,3103,0,50,38,1
75,2,316119,15,10,6,9,1,4,0,0,0,8,38,0
35,2,174503,11,9,0,2,1,4,0,0,0,40,38,0
31,2,262848,11,9,0,0,1,4,0,0,0,40,38,0
59,2,158077,15,10,0,0,4,4,0,0,0,40,38,0
65,1,240166,1,7,2,13,0,4,1,0,0,35,38,0
49,4,211762,11,9,2,2,0,4,1,0,0,40,38,1
63,2,163708,6,5,6,7,1,4,0,0,0,20,38,0
42,2,152889,5,4,2,2,0,4,1,4386,0,50,38,1
26,2,180246,15,10,2,3,0,4,1,7688,0,40,38,1
30,2,186932,10,16,2,9,0,4,1,5178,0,75,38,1
44,2,260761,11,9,2,2,0,4,1,0,0,40,38,1
30,2,53285,11,9,2,11,0,4,1,0,0,52,38,1
36,2,89202,8,11,2,3,0,4,1,0,0,50,38,1
36,2,140327,11,9,2,11,5,4,0,7298,0,35,38,1
24,5,232918,9,13,4,9,1,4,1,0,0,20,38,0
26,1,386949,11,9,0,0,4,4,0,0,0,25,38,0
45,2,239864,11,9,4,0,3,4,1,0,0,40,38,0
29,5,461929,15,10,2,3,0,4,1,3103,0,40,38,1
46,3,192779,14,15,2,9,0,4,1,15024,0,60,38,1
20,1,271354,11,9,4,0,3,4,1,0,0,40,38,0
38,2,329980,9,13,4,3,1,4,1,0,0,55,38,0
23,2,195508,9,13,2,11,0,4,1,0,0,45,38,0
53,3,233149,7,12,2,13,0,4,1,0,0,45,38,1
39,2,35890,7,12,2,6,0,4,1,0,0,40,38,0
24,0,219262,11,9,4,7,3,4,1,0,0,40,38,0
38,2,348960,11,9,0,2,1,4,1,0,0,41,38,0
44,0,257395,15,10,2,9,0,4,1,0,0,40,38,1
